label,data
1,Which Taylor Swift Music Video Stud Should You Date Based On Your Birth Month
1,Can You Pass This Basic Trigonometry Quiz
0,Norway wins the Eurovision Song Contest 2009
0,Presidential Fiscal Pivot Comes Early This Time
1,These Plus-Size Models Absolutely Slayed At Fashion Week
1,What Would Amortentia Smell Like To You
1,12 Terrifying Ghost Movies All Horror Fans Must See
1,What Has Helped You To Stop Self-Harming
1,12 Trees Looking Sexy AF
1,15 Reasons Canadians Should Actually Be Happy It's Fall
1,17 Tumblr Posts About Teachers Guaranteed To Make You Laugh
1,"People Are Already Lining Up For ""Star Wars: The Force Awakens"""
0,Astronauts Let Go of Refurbished Hubble
0,Apple Computer CEO Steve Jobs gives opening keynote to WWDC 2005
1,Which Classic Car Should You Be Driving
0,"Abducted four-year-old Missouri girl found alive, person of interest shoots himself"
0,Look Past 2008 Stars for Gains in Bonds
0,Huge Gay Pride parade held in Brazil
0,Zambian government launches a new agricultural policy
1,We Can Predict Your Future Based On Your Eye Color
1,"The Secondary Characters Of ""Friends,"" Then Vs. Now"
1,Women Say They Have Blisters And Rashes After Using EOS Lip Balm
1,Nobody Likes Hand Jobs
1,"33 Important Things We Learned From ""Ab Fab"""
1,This Introverted Teen Just Released The Most Relatable Album Of The Year
0,FEMA head Michael Brown recalled to Washington
1,17 Truths Only Book Lovers Will Understand
1,What's Your All-Time Favorite Book About The American South
0,"Gaddafi loyalists go on offensive, rebels pushed back"
1,"9 Characters Who Should Return To ""Teen Wolf"""
0,US Army sergeant asserts Posse Comitatus is not being violated
0,Uzbek president blames outlawed Islamist group for deaths
1,We Know Your Age Based On Your Opinions About Disney Villains
0,Brazilians call for arrest of UK policemen after shooting death
1,The Ultimate Superman Moral Decision Making Quiz
1,When Abuela Buys You Christmas Gifts
0,Wikinews interviews novelist Jeremy Robinson
0,Gene mutation produces autism-like traits in mice
1,This Sweet Dog Became A Mom To A Litter Of Orphaned Opossums
0,3 Lawmakers Will Return Money Tied to Lobbyist
1,20 Delightfully Honest Shirts For Lazy Exercisers
0,2 Workers Shot to Death at a Virginia Resort
1,17 Things You Should Never Say To A Female Football Fan
0,Sudan Airways grounded
0,Asbestos discovery triggers evacuation and closure of New Jersey middle school
1,20 Incredibly Honest Confessions About What It Is Really Like To Be A Stepparent
1,"This Groom Fulfilled His Childhood Dream Of A Wedding On ""Back To The Future"" Day"
0,Row over Lech Wałęsa's alleged collaboration with communists escalates
0,China Fails to Halt Sale of Looted Relics at Paris Auction
1,The Definitive Ranking Of Breakfasts
0,Facebook and UK government clash over tributes to killer
0,Ex-Credit Suisse Executive Named to Run UBS
0,'Critical safety issue' with A380 engines
0,U.S. Senator Biden may run for Presidency
0,UK mathematician Nick Higham wins Fröhlich Prize
1,How Well Do You Really Know Chocolate Chip Cookies
0,British University academics vote for strike action
0,2007 FIFA U-17 World Cup: Germany tops Group F
0,Co-creator of Berenstain Bears dies at 82
1,Only Solve This Puzzle If You Love Board Games
0,Bright object falls from sky over northwest United States
1,"Taylor Swift Has Revealed That ""Bad Blood"" Might Not Actually Be About Katy Perry"
1,What Is Your Family's Weirdest Christmas Tradition
0,Visa seeks to issue largest IPO in US history
0,"Four Indonesian airlines allowed back into Europe; Zambia, Kazakhstan banned"
0,State-Run China Daily Points to Detention Center Abuses
0,For-Profit Approach to World News at GlobalPost
0,Brazilian Buzzsaw Rips Through United States in Confederations Cup
1,13 Smoking Hot Men Who Got Even Hotter With A Septum Piercing
1,29 Songs You Totally Forgot You Used To Love In 2003
1,"This ASL Interpretation Of Adele's ""Hello"" Is Heartbreakingly Gorgeous"
1,I Wore Skirts For A Week As A Man And This Is What Happened
0,"From Netflix, a Step Toward Any Movie, Anytime"
0,"US Treasury Secretary: ""We need the ability to seize firms"""
1,Emma Watson Has Given A Brutally Honest Interview On Her Child Stardom
1,We Know Which Song Should Be Your Anthem Based On Your Sign
1,This 100 Years Of Zombie Evolution Is Amazing
1,15 Of The Most Hilarious Tweets About College Life In India
1,Dear People Who Aren't Doing Sober January
0,"Acquired in J. J. Putz Trade, Sean Green Also Seen as Valuable to Mets"
1,21 Awesome Lunch Boxes To Get Your Adult On This Year
0,Just Another Beer? Not to Those in Laos
0,First supernova seen during explosion breakout
0,"Amid Floods, Brazilian Town Wades On"
1,Do You Remember How To Text Without A Smartphone
1,FYI: You Can Now Buy Stuffed Toys Of Your Favourite Indian Foods
1,13 Celebrity Instagrams You Can't Miss This Week
1,48 Books You Need To Read In Your 30s
0,Abu Ghraib prison camp struck by tractor bomb
0,Turkmenistan President Niyazov dies of heart condition
0,Technology developed to detect fake drugs quickly
1,"Parents, What's The Worst Thing That Went Wrong On Halloween"
1,23 Things People Wish They'd Done In Their Twenties
0,"Obama Meets With Officials on Iraq, Signaling His Commitment to Ending War"
0,"Shuttle Docks, and Astronauts Number 13 on Station"
1,"14 Times ""The Fresh Prince Of Bel-Air"" Was The Realest Show On TV"
1,What Moon Should You Move To
1,This Shape Test Will Determine Your Best Quality
0,Truck Bomb Kills Dozens in Northern Iraq
0,"Mexican police official, bodyguard shot dead at restaurant"
1,What I Wish Someone Told Me About Having Sex
0,State Colleges Also Face Cuts in Ambitions
0,South Downs to get National Park status in UK
0,Dresdener Elbe Valley becomes UNESCO World Heritage site
1,Are You Actually A Diva
1,24 Songs You Sweatily Made Out To In 2005
0,No debt yet: Iceland's President vetoes repayment of Icesave losses
0,"Even as a Support Rider, Armstrong Receives Most of the Attention"
0,White House Changes the Terms of a Campaign Pledge About Posting Bills Online
1,This Is What It Feels Like To Recover From Maternal Mental Illness
1,Name That Disney Bird
1,This Recipe For Mud Hen Bars Is All You Need To See Today
0,F.D.A. Approves a Stem Cell Trial
0,Negotiations for hijacked Saudi oil tanker begin
0,Comcast and NFL Network Make 9-Year Deal
1,Here's What Real Vegetarians Actually Eat
0,Artist Defies Web Censors in a Rebuke of China
0,"Former Egyptian president Mubarak reportedly ill, may be in coma"
1,17 Pairs Of Actually Cute Sweatpants That'll Keep You Comfy This Winter
1,"This Is What Happens When Straight People Try ""Conversion Therapy"""
1,19 Of The Most Lol-Worthy Tumblr Posts About Dating
1,Russia's Nomadic Reindeer Herders Face The Future
0,Top Seeds Squeeze Through
1,Witches' Counsel: I Have The Worst Luck
1,Who Will You Vote For In The 2024 Presidential Election
1,A 25-Year-Old Woman Is Helping People Replace Their Exes With Celebrities In Photos
1,Here's The Right Kind Of Lube For Every Kind Of Sex
0,The Quest to Shrink the S.L.R.
1,13 Perfect Gifts Your Naughty Friends Will Appreciate
1,"This Kangaroo Is Kind Of Hot, Yeah"
0,CanadaVOTES: Animal Alliance (AAEVPC) party leader Liz White running in Toronto Centre
0,Mrs. Obama Visits Students as Motivator in Chief
0,Hawaii Debates Same-Sex Unions
1,The 7 Stages Of Carving The Thanksgiving Turkey
1,Which Pop Anthem Matches Your Birth Month
0,Identity Theft Hits Close to Home for a Sheriff
1,19 Incredibly Important Reasons You Should Watch The Rugby World Cup
0,Wheelchair Rugby Tri-Nations Series begins in Sydney
0,Panama-flagged ship hijacked off Somali coast by pirates
0,Civil War Site Coming Back After Storms
0,Queensland Premier aims for a move to Australian federal politics
0,"On State Secrets, Obama Is Sounding Like Bush"
1,Signs You Grew Up Italian-American
0,Congo Presses for Extradition of Warlord
0,Major new bird flu outbreaks reported in Asia
0,US helicopter with 17 on board believed to have been shot down in Afghanistan
0,"N.B.A. Players Union Backs Tinsley, Possibly Setting Precedent"
1,The 37 Punniest Tweets Of 2015
0,Allied WWII spy Nancy Wake dies aged 98
0,Jobs unveils new products after cloud of secrecy and lawsuits
1,29 Of The Most WTF Looks From The Victoria's Secret Fashion Show
0,Chess master Bobby Fischer dead at 64
0,Italian senate rejects no-confidence vote against minister
0,UK Chancellor of the Exchequer makes 2005 Budget speech
0,"In the A.F.C., the Championship Game Is a Grudge Match"
1,18 Eye-Popping Science Instagrams You Should Follow In 2016
1,Here's What Happens When You Ask A Chef To Make You Breakfast
1,Find Out What You Should Watch On Netflix This February
1,Pigskin A Blanket: NFL Week 14 Picks
0,St. Louis Batters Hernandez to Complete Sweep
1,"If ""Oregon Trail"" Was Made For Twentysomethings"
0,Austrian man who imprisoned daughter pleads guilty at start of trial
0,Seven Moroccans killed in bus crash in central France
0,Microsoft sales go higher than expected in last quarter
1,19 Gifts Every Classical Music Nerd Will Love
1,Married Vs. Single: What's The Best First Date
1,18 Random Good Deeds That Will Restore Your Faith In Humanity
0,Connecticut Serial Killer Competent- Waives Further Appeals
1,Here's How Traveling Can Actually Help You Win At Life
1,Ed Westwick Showed Up To An Emmys Party Looking Like The Chuck Bass Of Your Dreams
1,How Good Are You At Visual Estimation
1,Are You Netflix Or Are You Chill
1,17 Things You'll Recognize If You Grew Up In Florida
1,Is Your Boyfriend More Peeta Mellark Or Peter Griffin
1,"15 ""American Horror Story"" Questions That Are Impossible To Answer"
1,People Are Flipping Out Over Adele's Flip Phone In Her New Video
0,Study will examine treating heart damage with adult stem cells
0,Women reveal accounts of forced abortion in Scientology
1,22 Struggles Every Small Girl With Big Feet Will Understand
0,"Hong Kong's recession ends, economy grows 3.3%"
1,What Do You Call The Thing That Holds Up Your Hair
1,Watch People Get Their Mind Blown To The Possibility Of Winnie The Pooh Being A Girl
0,Colombian rebel leader 'Karina' surrenders
0,Thunderbird wins MBA rugby tournament
1,15 Powerful Cocktails Guaranteed To Get You Through The Holidays
1,The One Way To Get A Phone Number
1,We Know What Type Of Wine You Like To Drink During The Day
0,Brazil threatens to break patent on AIDS drugs
0,"For Peugeot Chief, History Repeats Itself"
1,21 Babies Who Look Remarkably Like Other People
1,20 Gifts Every Wannabe Mermaid Needs To Ask For This Year
1,Jennifer Lawrence And Amy Schumer Add Chris Pratt And Aziz Ansari To Their Squad
1,This Girl Trying To Carry All Her Groceries At Once Is All Of Us
0,UN holding recruitment exams in under-represented countries
0,Donkey Ball Holds On Despite Criticism
0,Tax Day Is Met With Tea Parties
1,80 Katy Perry Lyrics That Make Seriously Perfect Instagram Captions
0,Jet Goes Down in Indian Ocean With 153 Aboard
0,Endeavour Launching Is Rescheduled for Wednesday
0,British political candidate Nigel Farage injured in plane crash on polling day
1,Are You More Elf Or Hobbit
0,Uzbekistan arms depot explosions leave three dead
0,Australian wins 2005 World Series of Poker
1,Which Song By The Baha Men Are You According To Your Zodiac
1,26 Pictures That Show How Different America And Britain Are
0,US officials flood Grand Canyon to restore ecosystem
1,"People Think Adele's New Song Sounds Like ""Trap Queen"""
1,We Know What YA Couple You And Your Significant Other Are
1,Why Are You Going To Hell
1,"Here's Our First Look At Kerry Washington As Anita Hill In ""Confirmation"""
1,17 Ways To Have An Amazing Valentine's Day All By Yourself
1,These People Tried Ikea Food For The First Time
0,Two suspects killed in UK bank robbery
1,"Should You Marry Lucas Or Nathan Scott From ""One Tree Hill"""
1,Let Michael Ian Black Help You Be A Better Grown Up
0,Wikinews interviews evicted London Metropolitan University occupier
0,Police station attacked following illegal rave
0,Rebels Raid Sri Lankan Capital
0,"Rupert Grint, Harry Potter's ""Ron Weasley"", recovers from H1N1 swine flu virus"
1,6 Struggles Only Atheists Understand
0,Pope Benedict XVI heads to the UK amid protests
1,When You Just Can't Focus
0,Scientist detained after bomb scare closes Miami airport
1,"The Myth Of The Hymen And Virginity Gets Busted On ""Adam Ruins Everything"""
0,"Students in New York Fall Ill, and Swine Flu Is Suspected"
0,Ralph Nader enters US presidential race as independent
0,Waking Up From the N.B.A. Draft and Wimbledon
0,NZ Government passes bill to legalise controversial electioneering overspending
0,US report says Afghanistan has significant mineral wealth
0,Vienna mayor criticises cancellation of Michael Jackson tribute concert
0,Wail of sirens marks Holocaust Remembrance Day in Israel
0,4 Convicted in Pirate Bay File-Sharing Trial
0,Mozambique holds presidential and parliamentary elections
1,We Know Your Age Based On The Words You Hate The Most
0,GOP presidential candidate Gary Johnson considers Libertarian Party run
0,Corpse of former President of Cyprus Tassos Papadopoulos stolen
0,Did human remains cause mad cow disease?
1,29 Things Every '90s Emo Kid Definitely Remembers
1,14 Ways To Get Through Tense Holiday Family Time Like a Pro
0,Utility Suspends Nuclear Plant Effort
0,"Shooting rampage in Orlando, Florida leaves one dead, seven injured"
1,This Color Test Will Tell You Which Makeup Brand To Use
0,Hughes Makes His Case as Yankees Win Eighth Straight
0,Toyota to suspend sales of Lexus GX 460 over new safety fears
1,Which Hogwarts Houses Do The Avengers Belong In
1,15 Ways To Take Leftover Queso De Bola To The Next Level
0,"German GDP drops by 3.8%, largest decline in 40 years"
1,"Feast Your Eyes On This Really Cute ""Mr. Robot"" Gag Reel"
1,Pete Wentz Wants Fall Out Boy To Collab With Taylor Swift
0,Nelson Mandela suffers collapsed lung
0,Bomb ruled out in Mexico plane crash that killed twelve
1,Here Are Things That People Actually Said About Muslims In 2015
1,24 Picturesque British Villages You Should Move To Right Now
1,"How Well Do You Remember ""Californication"" By Red Hot Chili Peppers"
1,What's Your Best Australian-Inspired Halloween Costume
1,Tell Us About Your Most Heartwarming Celebrity Encounter
1,27 Easy Meals That Won't Break The Bank
0,Three British Army soldiers killed in Iraq
