label,data
1,"as the script progresses , layers are slowly pulled away revealing secret relationships and subversive undercurrents - the wedding shower quickly becomes a free for all . "
0,"bill morrison's decasia is uncompromising , difficult and unbearably beautiful . "
1,how can neil and stevie get out of their mistaken marriages and into each others arms ? 
1,"a little girl uses her overactive imagination to turn her doll into a real live friend ; but when a monster kidnaps her doll , she must enter a dangerous , surreal world to find the monster and rescue her doll . "
1,"postponing his desire to play basketball on the school team , steve finds an after-school job to support himself and pursues a relationship with the affluent but unhappy sally ( arielle paul ) . "
1,"she confronts him , but the smooth talking mackenheim seduces her into a romantic dinner at his house . "
0,"the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . "
0,"the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . "
0,"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . "
1," "" the bride "" was once part of a group of world class female assassins , until the group leader , "" bill "" and the other assassins turn against her . "
0, . . . plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . 
1,"toledo arrives home and has a long conversation with ana , who constantly manifests a ridiculous desire of 'going out for a drink' . "
0,an overly melodramatic but somewhat insightful french coming-of-age film . . . 
0,"scotland , pa . is a strangely drab romp . some studio pizazz might have helped . "
0,"you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it . "
0,the filmmaker's heart is in the right place . . . 
1,this idyllic existence is upset by the arrival in the village of anita rutter and her dysfunctional family . 
1,"the only life he's known is as a gigolo , working for his mother , but he wants to leave that behind . "
1,"maggie is a young cuban-american freelance writer who takes an eye opening trip back to her roots and meets a young enchanting native , mateo . "
1,she also has an ulcer and doesn't get much sleep . 
0,"i liked the movie , but i know i would have liked it more if it had just gone that one step further . i'm left slightly disappointed that it didn't . "
1,"but when his feelings for the decidedly unavailable ricki begin to grow , and he actually becomes concerned for brian , tough guy gigli begins to transform into an actual human being . . . which "
0,"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie . "
0,"a subtle , poignant picture of goodness that is flawed , compromised and sad . "
1,"siti accepts the challenge , as this will help the popularity and rating of her show "" cable news international "" to increase . "
0,brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day . 
1,"cameroon and its peoples are the lark , its feathers plucked first by colonialism and then by native strong-men : "" alouette , je te plumerai . "" "
